flat,peak,ridge,shoulder,spur,slope,pit,valley,footslope,hollow,realness
0.11752700805664062,0.0284423828125,0.14765167236328125,0.5071372985839844,0.001117706298828125,0.00666046142578125,0.0236968994140625,0.1520843505859375,0.015071868896484375,0.0006103515625,1.0
0.42819976806640625,0.0153350830078125,0.08131790161132812,0.3612518310546875,5.7220458984375e-05,0.0035247802734375,0.01168060302734375,0.08190536499023438,0.016704559326171875,2.288818359375e-05,1.0
0.12643814086914062,0.041233062744140625,0.17093658447265625,0.42510223388671875,7.62939453125e-06,0.003376007080078125,0.031055450439453125,0.1838836669921875,0.017963409423828125,3.814697265625e-06,1.0
0.0974578857421875,0.024135589599609375,0.13115692138671875,0.5733566284179688,0.000141143798828125,0.0032501220703125,0.016330718994140625,0.14130783081054688,0.01279449462890625,6.866455078125e-05,1.0
0.27782440185546875,0.0308074951171875,0.14284515380859375,0.34897613525390625,0.00061798095703125,0.005344390869140625,0.0243072509765625,0.14763259887695312,0.0211029052734375,0.00054168701171875,1.0
0.6409111022949219,0.014556884765625,0.061595916748046875,0.18721389770507812,3.4332275390625e-05,0.0052032470703125,0.013103485107421875,0.0612335205078125,0.016139984130859375,7.62939453125e-06,1.0
0.00061798095703125,0.032405853271484375,0.17567825317382812,0.5733795166015625,8.392333984375e-05,0.000392913818359375,0.028369903564453125,0.18462371826171875,0.004425048828125,2.288818359375e-05,1.0
0.253265380859375,0.029850006103515625,0.1246185302734375,0.4168701171875,0.00012969970703125,0.0059661865234375,0.016910552978515625,0.13809967041015625,0.014156341552734375,0.000133514404296875,1.0
0.5850677490234375,0.01438140869140625,0.06866455078125,0.23517990112304688,6.866455078125e-05,0.00223541259765625,0.009151458740234375,0.07549285888671875,0.0097503662109375,7.62939453125e-06,1.0
0.1808929443359375,0.025798797607421875,0.11613082885742188,0.5054130554199219,0.000270843505859375,0.008312225341796875,0.01703643798828125,0.11991500854492188,0.02608489990234375,0.00014495849609375,1.0
0.24188995361328125,0.032939910888671875,0.12943267822265625,0.40493011474609375,0.00098419189453125,0.011871337890625,0.020313262939453125,0.13906478881835938,0.0181427001953125,0.000431060791015625,1.0
0.6165122985839844,0.016693115234375,0.0649566650390625,0.18434524536132812,0.002231597900390625,0.02030181884765625,0.00868988037109375,0.058177947998046875,0.026706695556640625,0.001384735107421875,1.0
0.019683837890625,0.02915191650390625,0.14977645874023438,0.5997467041015625,0.0014495849609375,0.0040130615234375,0.020954132080078125,0.15947723388671875,0.015186309814453125,0.000560760498046875,1.0
0.09255218505859375,0.039340972900390625,0.16306686401367188,0.4750099182128906,0.001129150390625,0.0081024169921875,0.03241729736328125,0.16770553588867188,0.020050048828125,0.0006256103515625,1.0
0.023784637451171875,0.04332733154296875,0.16991043090820312,0.5189399719238281,0.0076446533203125,0.004192352294921875,0.03194427490234375,0.18560409545898438,0.009929656982421875,0.00472259521484375,1.0
0.27166748046875,0.04213714599609375,0.14528656005859375,0.3369026184082031,0.00052642822265625,0.00174713134765625,0.040637969970703125,0.1469268798828125,0.013874053955078125,0.000293731689453125,1.0
0.001068115234375,0.0391845703125,0.156646728515625,0.5818023681640625,0.00368499755859375,0.00102996826171875,0.029205322265625,0.17520523071289062,0.01015472412109375,0.002017974853515625,1.0
0.0,0.044769287109375,0.20760345458984375,0.48238372802734375,0.000926971435546875,0.0,0.030284881591796875,0.22885894775390625,0.0045318603515625,0.000640869140625,1.0
0.670989990234375,0.016872406005859375,0.06265640258789062,0.14935302734375,0.00128936767578125,0.009952545166015625,0.01354217529296875,0.061328887939453125,0.013164520263671875,0.000850677490234375,1.0
8.392333984375e-05,0.060771942138671875,0.19614410400390625,0.4505767822265625,0.00038909912109375,0.00023651123046875,0.05857086181640625,0.19863128662109375,0.034397125244140625,0.0001983642578125,1.0
0.5326271057128906,0.02801513671875,0.09575271606445312,0.20294952392578125,8.392333984375e-05,0.00948333740234375,0.02519989013671875,0.09357452392578125,0.0122528076171875,6.103515625e-05,1.0
0.8823013305664062,0.005916595458984375,0.020290374755859375,0.045543670654296875,0.003116607666015625,0.0072021484375,0.00337982177734375,0.01731109619140625,0.0128326416015625,0.002105712890625,1.0
0.00194549560546875,0.0311737060546875,0.15370559692382812,0.6037521362304688,6.103515625e-05,0.000591278076171875,0.02036285400390625,0.16856002807617188,0.0198211669921875,2.6702880859375e-05,1.0
0.001190185546875,0.0350341796875,0.14489364624023438,0.6238937377929688,3.814697265625e-06,0.000354766845703125,0.02809906005859375,0.15380096435546875,0.012729644775390625,0.0,1.0
0.00478363037109375,0.0247344970703125,0.12754440307617188,0.6747550964355469,5.340576171875e-05,0.0009918212890625,0.0169525146484375,0.13632965087890625,0.0138397216796875,1.52587890625e-05,1.0
0.5538291931152344,0.02136993408203125,0.08620071411132812,0.21331405639648438,0.001186370849609375,0.004306793212890625,0.0139312744140625,0.09334945678710938,0.01166534423828125,0.00084686279296875,1.0
0.9163703918457031,0.00250244140625,0.0130157470703125,0.045040130615234375,8.7738037109375e-05,0.005428314208984375,0.001369476318359375,0.010528564453125,0.00555419921875,0.000102996826171875,1.0
0.004360198974609375,0.05487823486328125,0.19058990478515625,0.45574951171875,0.000431060791015625,0.001811981201171875,0.04917144775390625,0.1956329345703125,0.04711151123046875,0.000263214111328125,1.0
0.07274627685546875,0.03807830810546875,0.17696762084960938,0.4768218994140625,0.001705169677734375,0.00445556640625,0.025691986083984375,0.1925201416015625,0.0098724365234375,0.001140594482421875,1.0
0.894622802734375,0.003894805908203125,0.01726531982421875,0.0571746826171875,4.1961669921875e-05,0.003810882568359375,0.002468109130859375,0.017200469970703125,0.00348663330078125,3.4332275390625e-05,1.0
0.09595489501953125,0.040050506591796875,0.1761932373046875,0.449951171875,0.000728607177734375,0.005321502685546875,0.025012969970703125,0.19207382202148438,0.014247894287109375,0.00046539306640625,1.0
0.047023773193359375,0.04842376708984375,0.1763458251953125,0.47222900390625,0.00051116943359375,0.0032958984375,0.04796600341796875,0.17935943603515625,0.024471282958984375,0.00037384033203125,1.0
0.026702880859375,0.04172515869140625,0.17666244506835938,0.5183563232421875,0.000133514404296875,0.004497528076171875,0.026165008544921875,0.19401168823242188,0.011627197265625,0.000118255615234375,1.0
0.005329132080078125,0.029552459716796875,0.13063430786132812,0.660980224609375,3.0517578125e-05,0.0030975341796875,0.0138092041015625,0.14490509033203125,0.0116424560546875,1.9073486328125e-05,1.0
0.03826141357421875,0.020320892333984375,0.10235977172851562,0.70904541015625,4.57763671875e-05,0.002315521240234375,0.009033203125,0.10894775390625,0.009639739990234375,3.0517578125e-05,1.0
0.000232696533203125,0.0486297607421875,0.19158172607421875,0.498046875,0.0005340576171875,0.000316619873046875,0.039165496826171875,0.20565032958984375,0.015438079833984375,0.00040435791015625,1.0
0.0096893310546875,0.04729461669921875,0.20124053955078125,0.4772148132324219,0.0012664794921875,0.00225067138671875,0.038448333740234375,0.21194839477539062,0.009815216064453125,0.00083160400390625,1.0
0.0,0.025920867919921875,0.15927505493164062,0.6172943115234375,3.0517578125e-05,2.288818359375e-05,0.017826080322265625,0.17153549194335938,0.008075714111328125,1.9073486328125e-05,1.0
0.3834342956542969,0.0194549560546875,0.09975814819335938,0.36365509033203125,3.4332275390625e-05,0.00399017333984375,0.015110015869140625,0.10448837280273438,0.01004791259765625,2.6702880859375e-05,1.0
0.48657989501953125,0.014904022216796875,0.07044601440429688,0.32631683349609375,0.000324249267578125,0.003734588623046875,0.008518218994140625,0.07530975341796875,0.013591766357421875,0.000274658203125,1.0
0.3043060302734375,0.023891448974609375,0.10425567626953125,0.4198417663574219,0.00028228759765625,0.006938934326171875,0.012264251708984375,0.11500167846679688,0.01306915283203125,0.000148773193359375,1.0
0.01110076904296875,0.04224395751953125,0.17763519287109375,0.5116233825683594,0.001026153564453125,0.000812530517578125,0.034221649169921875,0.18851470947265625,0.031986236572265625,0.000835418701171875,1.0
0.000370025634765625,0.029239654541015625,0.12523269653320312,0.6719970703125,8.392333984375e-05,6.103515625e-05,0.017303466796875,0.13801193237304688,0.017642974853515625,5.7220458984375e-05,1.0
0.23481369018554688,0.0381622314453125,0.151641845703125,0.3692741394042969,0.0008544921875,0.00354766845703125,0.023937225341796875,0.16878890991210938,0.008365631103515625,0.000614166259765625,1.0
0.7025299072265625,0.0117034912109375,0.045917510986328125,0.15498733520507812,0.000598907470703125,0.0146026611328125,0.005939483642578125,0.04358673095703125,0.019863128662109375,0.000270843505859375,1.0
0.033756256103515625,0.02852630615234375,0.125732421875,0.6167831420898438,0.00093841552734375,0.006317138671875,0.02187347412109375,0.13332748413085938,0.03208160400390625,0.00066375732421875,1.0
0.8887901306152344,0.00307464599609375,0.01622772216796875,0.06747055053710938,3.4332275390625e-05,0.002239227294921875,0.001861572265625,0.01678466796875,0.00347900390625,3.814697265625e-05,1.0
0.712738037109375,0.008209228515625,0.0435028076171875,0.16505813598632812,0.000362396240234375,0.012981414794921875,0.00553131103515625,0.03882598876953125,0.012516021728515625,0.000274658203125,1.0
0.0,0.049381256103515625,0.197021484375,0.49810028076171875,0.000438690185546875,0.0,0.048198699951171875,0.20197677612304688,0.004634857177734375,0.000247955322265625,1.0
0.03559112548828125,0.036975860595703125,0.1735687255859375,0.5280342102050781,1.52587890625e-05,0.000766754150390625,0.03415679931640625,0.17930221557617188,0.01158905029296875,0.0,1.0
0.31427001953125,0.01837921142578125,0.10130691528320312,0.42922210693359375,0.0002288818359375,0.00388336181640625,0.012523651123046875,0.1083526611328125,0.011760711669921875,7.2479248046875e-05,1.0
0.8951835632324219,0.00484466552734375,0.01898193359375,0.0477142333984375,0.000499725341796875,0.00719451904296875,0.002811431884765625,0.017726898193359375,0.004657745361328125,0.000385284423828125,1.0
0.45952606201171875,0.013805389404296875,0.06766128540039062,0.3603935241699219,0.000270843505859375,0.00559234619140625,0.00756072998046875,0.07270431518554688,0.012237548828125,0.000247955322265625,1.0
0.9162406921386719,0.00330352783203125,0.0145263671875,0.0383453369140625,0.00109100341796875,0.002750396728515625,0.002330780029296875,0.013637542724609375,0.007030487060546875,0.000743865966796875,1.0
0.000202178955078125,0.043903350830078125,0.18410491943359375,0.5082817077636719,7.62939453125e-06,0.000347137451171875,0.0368804931640625,0.19606781005859375,0.03020477294921875,0.0,1.0
0.0,0.02808380126953125,0.12003326416015625,0.6862411499023438,0.0,0.0,0.021778106689453125,0.12721633911132812,0.0166473388671875,0.0,1.0
0.000179290771484375,0.039531707763671875,0.171600341796875,0.5575370788574219,0.003398895263671875,0.000682830810546875,0.031558990478515625,0.184906005859375,0.008754730224609375,0.001850128173828125,1.0
0.7992210388183594,0.0049896240234375,0.02765655517578125,0.12677001953125,0.0,0.001720428466796875,0.002101898193359375,0.0306854248046875,0.006855010986328125,0.0,1.0
0.045238494873046875,0.0416717529296875,0.190948486328125,0.47309112548828125,0.000247955322265625,0.00432586669921875,0.03200531005859375,0.20090866088867188,0.011383056640625,0.000179290771484375,1.0
0.7317390441894531,0.006603240966796875,0.037319183349609375,0.17162322998046875,0.0,0.00173187255859375,0.00311279296875,0.04079437255859375,0.007076263427734375,0.0,1.0
0.000514984130859375,0.02223968505859375,0.11891937255859375,0.7057075500488281,0.000110626220703125,0.000301361083984375,0.01203155517578125,0.131927490234375,0.008174896240234375,7.2479248046875e-05,1.0
0.17093658447265625,0.035106658935546875,0.15793991088867188,0.40253448486328125,2.6702880859375e-05,0.00347137451171875,0.032810211181640625,0.15997695922851562,0.03716278076171875,3.4332275390625e-05,1.0
0.057262420654296875,0.03110504150390625,0.15522384643554688,0.5533065795898438,7.62939453125e-06,0.002468109130859375,0.026561737060546875,0.16188812255859375,0.012176513671875,0.0,1.0
0.5079879760742188,0.0257110595703125,0.09314727783203125,0.23553848266601562,0.001125335693359375,0.002826690673828125,0.0169830322265625,0.1030426025390625,0.01274871826171875,0.000888824462890625,1.0
0.015926361083984375,0.044956207275390625,0.197357177734375,0.4758033752441406,1.52587890625e-05,0.00301361083984375,0.035984039306640625,0.20645523071289062,0.020477294921875,1.1444091796875e-05,1.0
0.54522705078125,0.019641876220703125,0.08119964599609375,0.23443603515625,0.000179290771484375,0.007411956787109375,0.013065338134765625,0.08659744262695312,0.012157440185546875,8.392333984375e-05,1.0
0.8210601806640625,0.00531005859375,0.024944305419921875,0.09909820556640625,0.000194549560546875,0.0143585205078125,0.00281524658203125,0.02027130126953125,0.011810302734375,0.0001373291015625,1.0
0.8693161010742188,0.005039215087890625,0.0247802734375,0.0655517578125,2.288818359375e-05,0.00304412841796875,0.003429412841796875,0.025043487548828125,0.00376129150390625,1.1444091796875e-05,1.0
0.026111602783203125,0.019092559814453125,0.113800048828125,0.6863899230957031,6.866455078125e-05,0.003742218017578125,0.01189422607421875,0.12104034423828125,0.01784515380859375,1.52587890625e-05,1.0
0.007862091064453125,0.04796600341796875,0.16600799560546875,0.4919166564941406,1.1444091796875e-05,0.001132965087890625,0.04595184326171875,0.16747283935546875,0.07166671752929688,1.1444091796875e-05,1.0
0.11086273193359375,0.035213470458984375,0.15232467651367188,0.48764801025390625,0.000171661376953125,0.008098602294921875,0.020557403564453125,0.16790008544921875,0.0171051025390625,0.000118255615234375,1.0
0.23847579956054688,0.0328216552734375,0.13084793090820312,0.40616607666015625,0.00090789794921875,0.01192474365234375,0.020488739013671875,0.13978958129882812,0.0180816650390625,0.00049591064453125,1.0
0.422607421875,0.029399871826171875,0.11234283447265625,0.2682762145996094,0.000946044921875,0.011432647705078125,0.025115966796875,0.1106719970703125,0.01856231689453125,0.000644683837890625,1.0
0.002330780029296875,0.035068511962890625,0.152252197265625,0.5880165100097656,7.2479248046875e-05,0.001613616943359375,0.02503204345703125,0.16399002075195312,0.03157806396484375,4.57763671875e-05,1.0
0.8883094787597656,0.00484466552734375,0.019390106201171875,0.051570892333984375,0.00176239013671875,0.0027618408203125,0.003284454345703125,0.019222259521484375,0.007480621337890625,0.001373291015625,1.0
0.027191162109375,0.0478668212890625,0.19111251831054688,0.4640922546386719,0.000640869140625,0.00131988525390625,0.03713226318359375,0.20598983764648438,0.024219512939453125,0.00043487548828125,1.0
0.001129150390625,0.040409088134765625,0.17079544067382812,0.5594482421875,3.0517578125e-05,0.001068115234375,0.02677154541015625,0.1890106201171875,0.01131439208984375,2.288818359375e-05,1.0
0.19318389892578125,0.0164642333984375,0.09569931030273438,0.5735321044921875,3.814697265625e-06,0.001560211181640625,0.009044647216796875,0.10324859619140625,0.00726318359375,0.0,1.0
0.000396728515625,0.021472930908203125,0.11241912841796875,0.7209854125976562,1.1444091796875e-05,0.000156402587890625,0.009441375732421875,0.12786865234375,0.00724029541015625,7.62939453125e-06,1.0
0.7115745544433594,0.010715484619140625,0.05019378662109375,0.156097412109375,3.814697265625e-05,0.0046539306640625,0.008480072021484375,0.05120086669921875,0.007015228271484375,3.0517578125e-05,1.0
5.340576171875e-05,0.027843475341796875,0.13787078857421875,0.6537551879882812,1.9073486328125e-05,9.5367431640625e-05,0.01470184326171875,0.15358352661132812,0.01206207275390625,1.52587890625e-05,1.0
0.4843788146972656,0.01073455810546875,0.05706787109375,0.3638725280761719,0.0,0.002201080322265625,0.007999420166015625,0.06046295166015625,0.01328277587890625,0.0,1.0
0.00283050537109375,0.03809356689453125,0.1650238037109375,0.5434608459472656,8.0108642578125e-05,0.0004425048828125,0.033245086669921875,0.17284393310546875,0.04393768310546875,4.1961669921875e-05,1.0
0.001361846923828125,0.048641204833984375,0.1917877197265625,0.4957275390625,3.0517578125e-05,0.0012664794921875,0.039951324462890625,0.2016448974609375,0.0195770263671875,1.1444091796875e-05,1.0
0.5202713012695312,0.021732330322265625,0.08711624145507812,0.24410629272460938,0.000179290771484375,0.00701904296875,0.01409912109375,0.09301376342773438,0.012393951416015625,6.866455078125e-05,1.0
0.0809783935546875,0.03159332275390625,0.14351272583007812,0.5380020141601562,0.000823974609375,0.011981964111328125,0.022022247314453125,0.14555740356445312,0.025096893310546875,0.000431060791015625,1.0
0.15758514404296875,0.043121337890625,0.15500259399414062,0.4225311279296875,0.000774383544921875,0.008472442626953125,0.034809112548828125,0.16161727905273438,0.01570892333984375,0.000377655029296875,1.0
0.8335418701171875,0.005420684814453125,0.025997161865234375,0.09120941162109375,0.000133514404296875,0.003231048583984375,0.003200531005859375,0.027507781982421875,0.009735107421875,2.288818359375e-05,1.0
0.01171112060546875,0.033473968505859375,0.13608932495117188,0.5913925170898438,3.814697265625e-06,0.001483917236328125,0.03020477294921875,0.13898849487304688,0.056644439697265625,7.62939453125e-06,1.0
0.244903564453125,0.025371551513671875,0.11106109619140625,0.4600372314453125,0.00026702880859375,0.005741119384765625,0.01456451416015625,0.12089920043945312,0.017063140869140625,9.1552734375e-05,1.0
0.3651695251464844,0.023242950439453125,0.105560302734375,0.34833526611328125,0.000759124755859375,0.0127105712890625,0.01697540283203125,0.1068267822265625,0.01999664306640625,0.000423431396484375,1.0
0.6081199645996094,0.019489288330078125,0.07680130004882812,0.19083786010742188,0.000152587890625,0.003376007080078125,0.0175323486328125,0.07754898071289062,0.0059967041015625,0.00014495849609375,1.0
0.003223419189453125,0.02425384521484375,0.14186477661132812,0.6530303955078125,1.52587890625e-05,0.001140594482421875,0.0180816650390625,0.15041732788085938,0.00795745849609375,1.52587890625e-05,1.0
0.19273757934570312,0.033061981201171875,0.1429595947265625,0.42767333984375,0.001491546630859375,0.0100860595703125,0.026203155517578125,0.14629745483398438,0.0186309814453125,0.000858306884765625,1.0
0.4869346618652344,0.020832061767578125,0.08650588989257812,0.27877044677734375,0.00079345703125,0.002643585205078125,0.013401031494140625,0.0951995849609375,0.014400482177734375,0.000518798828125,1.0
0.008609771728515625,0.02983856201171875,0.12894439697265625,0.6575660705566406,1.1444091796875e-05,0.000751495361328125,0.021942138671875,0.13790130615234375,0.014430999755859375,3.814697265625e-06,1.0
0.00202178955078125,0.0287628173828125,0.1534423828125,0.6196250915527344,0.0001373291015625,0.00083160400390625,0.022098541259765625,0.16385650634765625,0.009151458740234375,7.2479248046875e-05,1.0
0.009490966796875,0.047321319580078125,0.150421142578125,0.5716094970703125,2.6702880859375e-05,0.000789642333984375,0.040866851806640625,0.15778350830078125,0.02165985107421875,3.0517578125e-05,1.0
0.9246025085449219,0.00313568115234375,0.01215362548828125,0.029399871826171875,0.0014495849609375,0.005695343017578125,0.001926422119140625,0.0102386474609375,0.010318756103515625,0.001079559326171875,1.0
0.008686065673828125,0.01999664306640625,0.10552978515625,0.7218894958496094,0.000133514404296875,0.00273895263671875,0.009967803955078125,0.11214828491210938,0.018856048583984375,5.340576171875e-05,1.0
0.004119873046875,0.0537567138671875,0.21310043334960938,0.4483604431152344,0.0011444091796875,0.000202178955078125,0.03847503662109375,0.23314285278320312,0.0068206787109375,0.00087738037109375,1.0
0.3376350402832031,0.01900482177734375,0.0983123779296875,0.412750244140625,7.62939453125e-06,0.00240325927734375,0.013759613037109375,0.10656356811523438,0.00955963134765625,3.814697265625e-06,1.0
0.14818572998046875,0.03475189208984375,0.15139389038085938,0.45561981201171875,0.000705718994140625,0.007839202880859375,0.027187347412109375,0.15732955932617188,0.016693115234375,0.000293731689453125,1.0
0.001430511474609375,0.031078338623046875,0.14013290405273438,0.6427192687988281,7.62939453125e-06,0.0014495849609375,0.016986846923828125,0.15611648559570312,0.010074615478515625,3.814697265625e-06,1.0
0.00438690185546875,0.039882659912109375,0.16807937622070312,0.5466957092285156,0.00017547607421875,0.002361297607421875,0.034137725830078125,0.17250823974609375,0.03167724609375,9.5367431640625e-05,1.0
0.5010185241699219,0.02489471435546875,0.08917617797851562,0.23972320556640625,0.00043487548828125,0.006061553955078125,0.021564483642578125,0.090057373046875,0.02683258056640625,0.00023651123046875,1.0
0.4017753601074219,0.029754638671875,0.11035919189453125,0.292694091796875,0.00222015380859375,0.01033782958984375,0.0199127197265625,0.11538314819335938,0.01592254638671875,0.00164031982421875,1.0
0.8476524353027344,0.00727081298828125,0.026866912841796875,0.06262969970703125,0.001163482666015625,0.00951385498046875,0.003673553466796875,0.0239105224609375,0.0164794921875,0.0008392333984375,1.0
0.3705558776855469,0.012447357177734375,0.07662582397460938,0.4273719787597656,0.0,0.00263214111328125,0.010288238525390625,0.0792083740234375,0.020870208740234375,0.0,1.0
0.3679618835449219,0.031757354736328125,0.118896484375,0.3098564147949219,0.000385284423828125,0.00251007080078125,0.0304412841796875,0.12032699584960938,0.01767730712890625,0.000186920166015625,1.0
0.13443756103515625,0.043590545654296875,0.16031646728515625,0.4265251159667969,0.000247955322265625,0.004375457763671875,0.040630340576171875,0.16168975830078125,0.028026580810546875,0.00016021728515625,1.0
0.0,0.048526763916015625,0.19193649291992188,0.49512481689453125,0.00022125244140625,1.1444091796875e-05,0.042224884033203125,0.20166397094726562,0.020153045654296875,0.0001373291015625,1.0
7.62939453125e-06,0.052886962890625,0.21062850952148438,0.4587974548339844,0.00045013427734375,4.57763671875e-05,0.038959503173828125,0.22876739501953125,0.0090484619140625,0.000408172607421875,1.0
0.06644058227539062,0.046504974365234375,0.17049026489257812,0.47806549072265625,0.0002593994140625,0.00499725341796875,0.038909912109375,0.17753982543945312,0.0166168212890625,0.00017547607421875,1.0
0.5703773498535156,0.022216796875,0.07983779907226562,0.20705795288085938,0.000102996826171875,0.003612518310546875,0.02074432373046875,0.080047607421875,0.015933990478515625,6.866455078125e-05,1.0
0.021240234375,0.047351837158203125,0.20955657958984375,0.4496421813964844,0.001300811767578125,0.001819610595703125,0.03247833251953125,0.22940444946289062,0.00630950927734375,0.000896453857421875,1.0
0.8518753051757812,0.00434112548828125,0.02245330810546875,0.08329010009765625,0.00011444091796875,0.008270263671875,0.003063201904296875,0.01879119873046875,0.007740020751953125,6.103515625e-05,1.0
0.8608779907226562,0.00421905517578125,0.0201568603515625,0.0782012939453125,0.0001983642578125,0.008724212646484375,0.002025604248046875,0.017963409423828125,0.00753021240234375,0.000102996826171875,1.0
0.0,0.0515594482421875,0.1964569091796875,0.4955863952636719,0.000133514404296875,0.0,0.048000335693359375,0.2033233642578125,0.004863739013671875,7.62939453125e-05,1.0
0.02133941650390625,0.044818878173828125,0.1929779052734375,0.4845237731933594,0.001789093017578125,0.001758575439453125,0.03443145751953125,0.20851898193359375,0.00872039794921875,0.00112152099609375,1.0
0.17431640625,0.022075653076171875,0.121856689453125,0.5181999206542969,0.0002288818359375,0.004116058349609375,0.015460968017578125,0.13055801391601562,0.0131072998046875,8.0108642578125e-05,1.0
0.0,0.0480804443359375,0.18910598754882812,0.5050086975097656,4.1961669921875e-05,1.52587890625e-05,0.04100799560546875,0.19910049438476562,0.01760101318359375,3.814697265625e-05,1.0
0.0,0.05265045166015625,0.19777679443359375,0.47551727294921875,0.000186920166015625,1.1444091796875e-05,0.04726409912109375,0.20676422119140625,0.01971435546875,0.00011444091796875,1.0
0.00164794921875,0.020824432373046875,0.12548065185546875,0.6881980895996094,0.0,0.00160980224609375,0.012340545654296875,0.13784408569335938,0.012050628662109375,3.814697265625e-06,1.0
0.0,0.047893524169921875,0.20497512817382812,0.4797019958496094,0.000873565673828125,0.0,0.035045623779296875,0.2234649658203125,0.0074615478515625,0.000583648681640625,1.0
0.0142059326171875,0.04383087158203125,0.19956588745117188,0.48418426513671875,0.000339508056640625,0.002933502197265625,0.035266876220703125,0.20890426635742188,0.01062774658203125,0.000141143798828125,1.0
0.27977752685546875,0.0178375244140625,0.08238601684570312,0.49089813232421875,3.814697265625e-06,0.004718780517578125,0.012157440185546875,0.0864715576171875,0.02574920654296875,0.0,1.0
0.46024322509765625,0.0185546875,0.09553909301757812,0.2986183166503906,0.0003204345703125,0.00261688232421875,0.015827178955078125,0.09782028198242188,0.010219573974609375,0.000240325927734375,1.0
0.5861167907714844,0.016571044921875,0.07380294799804688,0.216339111328125,7.62939453125e-05,0.00960540771484375,0.013275146484375,0.07312774658203125,0.011035919189453125,4.9591064453125e-05,1.0
0.24777984619140625,0.0196685791015625,0.105316162109375,0.4840354919433594,9.5367431640625e-05,0.004375457763671875,0.013362884521484375,0.11244964599609375,0.01287078857421875,4.57763671875e-05,1.0
3.814697265625e-06,0.027782440185546875,0.15663528442382812,0.6168785095214844,1.52587890625e-05,2.6702880859375e-05,0.020854949951171875,0.16689300537109375,0.010898590087890625,1.1444091796875e-05,1.0
0.12366104125976562,0.035675048828125,0.15757369995117188,0.4667320251464844,0.000762939453125,0.0067596435546875,0.028285980224609375,0.16421890258789062,0.016010284423828125,0.0003204345703125,1.0
0.0,0.050533294677734375,0.19704055786132812,0.47983551025390625,0.000568389892578125,5.340576171875e-05,0.04418182373046875,0.20674896240234375,0.020740509033203125,0.00029754638671875,1.0
0.339508056640625,0.016704559326171875,0.10105133056640625,0.40744781494140625,0.00017547607421875,0.003154754638671875,0.012603759765625,0.10829544067382812,0.01097869873046875,8.0108642578125e-05,1.0
0.01506805419921875,0.026103973388671875,0.13246917724609375,0.6556663513183594,0.000152587890625,0.0023040771484375,0.01372528076171875,0.14443206787109375,0.01004791259765625,3.0517578125e-05,1.0
0.9287681579589844,0.001453399658203125,0.008899688720703125,0.0426788330078125,0.0003204345703125,0.0051727294921875,0.000762939453125,0.006805419921875,0.00495147705078125,0.000186920166015625,1.0
0.6138648986816406,0.0131072998046875,0.06832122802734375,0.20232772827148438,0.000209808349609375,0.007831573486328125,0.0111541748046875,0.065765380859375,0.01731109619140625,0.0001068115234375,1.0
0.055419921875,0.051387786865234375,0.17550277709960938,0.4490470886230469,0.0004425048828125,0.0043792724609375,0.04767608642578125,0.17786788940429688,0.03802490234375,0.00025177001953125,1.0
0.7694969177246094,0.007312774658203125,0.037158966064453125,0.12826919555664062,0.000240325927734375,0.00492095947265625,0.0059661865234375,0.036205291748046875,0.01027679443359375,0.000152587890625,1.0
