x,y,z
-3.6666666666666665,-5.916666666666667,0.11788054723465463
-3.583333333333333,-5.916666666666667,0.13285824911389135
-3.5,-5.916666666666667,0.13656846520922242
-3.4166666666666665,-5.916666666666667,0.19601479873351113
-3.3333333333333335,-5.916666666666667,0.20993796846871998
-3.25,-5.916666666666667,0.32424270450835774
-3.166666666666667,-5.916666666666667,0.35505917433478895
-3.0833333333333335,-5.916666666666667,0.4139549642732952
-3.0,-5.916666666666667,0.43674503157586236
-2.916666666666667,-5.916666666666667,0.42900933436613703
-2.833333333333333,-5.916666666666667,0.4040625339412988
-2.75,-5.916666666666667,0.3952146889257419
-2.6666666666666665,-5.916666666666667,0.4136763644695766
-2.5833333333333335,-5.916666666666667,0.41540023942190946
-2.5,-5.916666666666667,0.40263369470277116
-2.416666666666667,-5.916666666666667,0.38026066879321924
-2.333333333333333,-5.916666666666667,0.36186808474574
-2.25,-5.916666666666667,0.3667306733654944
-2.166666666666667,-5.916666666666667,0.4001255173609732
-2.083333333333333,-5.916666666666667,0.42075203683590573
-2.0,-5.916666666666667,0.40912143577990445
-1.916666666666666,-5.916666666666667,0.41444914116847925
-1.833333333333334,-5.916666666666667,0.4144365250253567
-1.75,-5.916666666666667,0.4154920751783873
-1.666666666666667,-5.916666666666667,0.4268674357479352
-1.583333333333333,-5.916666666666667,0.4029096265086711
-1.5,-5.916666666666667,0.4114942689517102
-1.416666666666667,-5.916666666666667,0.4084143154398915
-1.333333333333333,-5.916666666666667,0.3876120045184075
-1.25,-5.916666666666667,0.37111155559262404
-1.166666666666666,-5.916666666666667,0.33344796529897464
-1.083333333333334,-5.916666666666667,0.3078495762447038
-1.0,-5.916666666666667,0.3346910737251348
-0.916666666666667,-5.916666666666667,0.33147240000097017
-0.833333333333333,-5.916666666666667,0.3485265446669442
-0.75,-5.916666666666667,0.3151284121195396
-0.666666666666667,-5.916666666666667,0.3180661699985262
-0.583333333333333,-5.916666666666667,0.31501449109329716
-0.5,-5.916666666666667,0.2572211866565471
-0.4166666666666661,-5.916666666666667,0.2077416450373364
-0.3333333333333339,-5.916666666666667,0.18178603383626746
-0.25,-5.916666666666667,0.08124835421361531
-0.16666666666666696,-5.916666666666667,0.07425576238248477
-0.08333333333333304,-5.916666666666667,0.04069000829045027
0.0,-5.916666666666667,0.04532342530719266
0.08333333333333304,-5.916666666666667,0.028787563613740078
0.16666666666666607,-5.916666666666667,0.05603807818213829
0.25,-5.916666666666667,0.1112182384094677
0.3333333333333339,-5.916666666666667,0.15332702739185808
0.4166666666666661,-5.916666666666667,0.24308000072770533
0.5,-5.916666666666667,0.30274675980816906
0.5833333333333339,-5.916666666666667,0.3911557603402435
0.666666666666667,-5.916666666666667,0.4260486732028723
0.75,-5.916666666666667,0.5029891824736548
0.833333333333333,-5.916666666666667,0.525206784330956
0.9166666666666661,-5.916666666666667,0.5707674796452501
1.0,-5.916666666666667,0.5760372706093837
1.083333333333334,-5.916666666666667,0.5647273366804733
1.166666666666666,-5.916666666666667,0.5582511447047189
1.25,-5.916666666666667,0.5119947956842683
1.333333333333334,-5.916666666666667,0.5147434427090228
1.416666666666667,-5.916666666666667,0.5198379399869607
1.5,-5.916666666666667,0.5062499428479654
1.583333333333333,-5.916666666666667,0.5067363241989632
1.666666666666666,-5.916666666666667,0.49623128915508324
1.75,-5.916666666666667,0.5015148194602088
1.833333333333334,-5.916666666666667,0.5321520519347258
1.916666666666666,-5.916666666666667,0.5469994774774155
2.0,-5.916666666666667,0.5759297835320257
2.083333333333334,-5.916666666666667,0.5771024231260753
2.166666666666668,-5.916666666666667,0.5704046556325381
2.25,-5.916666666666667,0.5789288988784428
2.333333333333332,-5.916666666666667,0.5841003762914457
2.416666666666666,-5.916666666666667,0.5238818954023724
2.5,-5.916666666666667,0.5045082115504038
2.583333333333334,-5.916666666666667,0.4551319181714983
2.666666666666666,-5.916666666666667,0.42067263309867436
2.75,-5.916666666666667,0.34357236467823404
2.833333333333334,-5.916666666666667,0.31330952833409725
2.916666666666668,-5.916666666666667,0.2924945876413769
3.0,-5.916666666666667,0.27997699935011283
3.083333333333332,-5.916666666666667,0.29175438491391703
3.166666666666666,-5.916666666666667,0.3066902621686242
3.25,-5.916666666666667,0.3046114521791841
3.333333333333334,-5.916666666666667,0.27564179162830876
3.416666666666666,-5.916666666666667,0.2424549745488549
3.5,-5.916666666666667,0.26761687461292305
3.583333333333334,-5.916666666666667,0.27863933656149026
3.666666666666668,-5.916666666666667,0.2710581392631834
3.75,-5.916666666666667,0.29914796021447554
3.833333333333332,-5.916666666666667,0.2584725551557889
3.916666666666666,-5.916666666666667,0.26659940855876224
4.0,-5.916666666666667,0.26574720779781
4.083333333333334,-5.916666666666667,0.27759879313072894
4.166666666666666,-5.916666666666667,0.2994461588498815
4.25,-5.916666666666667,0.3414547376359415
4.333333333333334,-5.916666666666667,0.3695460422962082
4.416666666666668,-5.916666666666667,0.41050774726550426
4.5,-5.916666666666667,0.4402966418918937
4.583333333333332,-5.916666666666667,0.4590199293021403
4.666666666666666,-5.916666666666667,0.4384331040614181
4.75,-5.916666666666667,0.42868169335583645
4.833333333333334,-5.916666666666667,0.43171355619382856
4.916666666666666,-5.916666666666667,0.4585201354834238
5.0,-5.916666666666667,0.453849059504485
5.083333333333334,-5.916666666666667,0.4938301939026243
5.166666666666668,-5.916666666666667,0.4918727554915223
5.25,-5.916666666666667,0.5143008972060839
5.333333333333332,-5.916666666666667,0.5682842170692478
5.416666666666666,-5.916666666666667,0.5737404856684841
5.5,-5.916666666666667,0.5512362455123209
5.583333333333334,-5.916666666666667,0.5108200935391952
5.666666666666666,-5.916666666666667,0.4581586411102838
5.75,-5.916666666666667,0.4334624850405301
5.833333333333334,-5.916666666666667,0.4336031449063699
5.916666666666668,-5.916666666666667,0.42506183468433567
-6.0,-5.833333333333333,0.11083481129881224
-5.916666666666667,-5.833333333333333,0.13435726074711954
-5.833333333333333,-5.833333333333333,0.16172687759280824
-5.75,-5.833333333333333,0.2152535214132339
-5.666666666666667,-5.833333333333333,0.23530827920645
-5.583333333333333,-5.833333333333333,0.23310080926240948
-5.5,-5.833333333333333,0.23336500289250434
-5.416666666666667,-5.833333333333333,0.26335280745315276
-5.333333333333333,-5.833333333333333,0.24120604692160688
-5.25,-5.833333333333333,0.2819574685050031
-5.166666666666667,-5.833333333333333,0.31491990731853875
-5.083333333333333,-5.833333333333333,0.406024780285304
-5.0,-5.833333333333333,0.4190745372954148
-4.916666666666667,-5.833333333333333,0.47707665323295484
-4.833333333333333,-5.833333333333333,0.5264507874891654
-4.75,-5.833333333333333,0.5786756406297658
-4.666666666666667,-5.833333333333333,0.5863240260335478
-4.583333333333334,-5.833333333333333,0.576406460158159
-4.5,-5.833333333333333,0.5601032237717634
-4.416666666666666,-5.833333333333333,0.5309010687708652
-4.333333333333333,-5.833333333333333,0.5065851084349591
-4.25,-5.833333333333333,0.4763443721643954
-4.166666666666666,-5.833333333333333,0.39913917106882374
-4.083333333333334,-5.833333333333333,0.3373564091779549
-4.0,-5.833333333333333,0.3539409046686993
-3.916666666666667,-5.833333333333333,0.30135315874350094
-3.8333333333333335,-5.833333333333333,0.2148334878688457
-3.75,-5.833333333333333,0.15353816813253204
-3.6666666666666665,-5.833333333333333,0.11922739425163287
-3.583333333333333,-5.833333333333333,0.1098130838773592
-3.5,-5.833333333333333,0.15173933335408357
-3.4166666666666665,-5.833333333333333,0.17237381916065933
-3.3333333333333335,-5.833333333333333,0.21239955278750677
-3.25,-5.833333333333333,0.2812926369578144
-3.166666666666667,-5.833333333333333,0.36050311915345645
-3.0833333333333335,-5.833333333333333,0.3747748473936159
-3.0,-5.833333333333333,0.41102061638194987
-2.916666666666667,-5.833333333333333,0.3972491297438821
-2.833333333333333,-5.833333333333333,0.4012865563243118
-2.75,-5.833333333333333,0.41428503174822917
-2.6666666666666665,-5.833333333333333,0.4046031377127586
-2.5833333333333335,-5.833333333333333,0.3985645602221552
-2.5,-5.833333333333333,0.4065804393140922
-2.416666666666667,-5.833333333333333,0.3640947532445503
-2.333333333333333,-5.833333333333333,0.34314862274205715
-2.25,-5.833333333333333,0.3771607494503593
-2.166666666666667,-5.833333333333333,0.41010850617157835
-2.083333333333333,-5.833333333333333,0.4127154810672616
-2.0,-5.833333333333333,0.42257381732827354
-1.916666666666666,-5.833333333333333,0.411733141876227
-1.833333333333334,-5.833333333333333,0.4150087041827364
-1.75,-5.833333333333333,0.4200352621060335
-1.666666666666667,-5.833333333333333,0.4172920878794626
-1.583333333333333,-5.833333333333333,0.426450502282028
-1.5,-5.833333333333333,0.4263479979330274
-1.416666666666667,-5.833333333333333,0.4080380671099749
-1.333333333333333,-5.833333333333333,0.41778004965459603
-1.25,-5.833333333333333,0.37021942959482085
-1.166666666666666,-5.833333333333333,0.37424280124322173
-1.083333333333334,-5.833333333333333,0.33481892430420446
-1.0,-5.833333333333333,0.3335462596744417
-0.916666666666667,-5.833333333333333,0.34047144515442485
-0.833333333333333,-5.833333333333333,0.33360711045369223
-0.75,-5.833333333333333,0.3035249523068432
-0.666666666666667,-5.833333333333333,0.28580668650100066
-0.583333333333333,-5.833333333333333,0.2736922401756273
-0.5,-5.833333333333333,0.21747570151314427
-0.4166666666666661,-5.833333333333333,0.1728040493297835
-0.3333333333333339,-5.833333333333333,0.17267029274694737
-0.25,-5.833333333333333,0.1054880914332759
-0.16666666666666696,-5.833333333333333,0.08257520274869867
-0.08333333333333304,-5.833333333333333,0.029145486751607646
0.0,-5.833333333333333,0.04346680663930817
0.08333333333333304,-5.833333333333333,0.04716824096444235
0.16666666666666607,-5.833333333333333,0.06856454410290595
0.25,-5.833333333333333,0.11442729455791924
0.3333333333333339,-5.833333333333333,0.1917164793576346
0.4166666666666661,-5.833333333333333,0.26851057446846804
0.5,-5.833333333333333,0.3379630503141222
0.5833333333333339,-5.833333333333333,0.3796266692718995
0.666666666666667,-5.833333333333333,0.4083012759836489
0.75,-5.833333333333333,0.47673931697837824
0.833333333333333,-5.833333333333333,0.5257852885132505
0.9166666666666661,-5.833333333333333,0.5682710328257734
1.0,-5.833333333333333,0.5649907947138085
1.083333333333334,-5.833333333333333,0.5568053616391156
1.166666666666666,-5.833333333333333,0.5502109931904379
1.25,-5.833333333333333,0.5224540366921755
1.333333333333334,-5.833333333333333,0.5371324979202358
1.416666666666667,-5.833333333333333,0.4994193832124285
1.5,-5.833333333333333,0.48575673474003034
1.583333333333333,-5.833333333333333,0.48036829310100093
1.666666666666666,-5.833333333333333,0.49523945132644875
1.75,-5.833333333333333,0.48341688085908474
1.833333333333334,-5.833333333333333,0.5322986940034823
1.916666666666666,-5.833333333333333,0.520282587371308
2.0,-5.833333333333333,0.5623560784384426
2.083333333333334,-5.833333333333333,0.5522391517767251
2.166666666666668,-5.833333333333333,0.5910479204139745
2.25,-5.833333333333333,0.5845810021366191
2.333333333333332,-5.833333333333333,0.5799175275477196
2.416666666666666,-5.833333333333333,0.5452491446529899
2.5,-5.833333333333333,0.5069068992303355
2.583333333333334,-5.833333333333333,0.4435646695620405
2.666666666666666,-5.833333333333333,0.42310335971200674
2.75,-5.833333333333333,0.36648897352463317
2.833333333333334,-5.833333333333333,0.3030099547351592
2.916666666666668,-5.833333333333333,0.2533347485938845
3.0,-5.833333333333333,0.29229110637554717
3.083333333333332,-5.833333333333333,0.2773780220547805
3.166666666666666,-5.833333333333333,0.2705380475478905
3.25,-5.833333333333333,0.2514537644487141
3.333333333333334,-5.833333333333333,0.253216247082043
3.416666666666666,-5.833333333333333,0.25011548220210206
3.5,-5.833333333333333,0.27101039623089346
3.583333333333334,-5.833333333333333,0.2547751668142043
3.666666666666668,-5.833333333333333,0.2651586830793783
3.75,-5.833333333333333,0.27747688116365327
3.833333333333332,-5.833333333333333,0.26805483087487153
3.916666666666666,-5.833333333333333,0.2766939924035203
4.0,-5.833333333333333,0.2820262714533824
4.083333333333334,-5.833333333333333,0.2880390586226318
4.166666666666666,-5.833333333333333,0.30807505305975214
4.25,-5.833333333333333,0.3649497612983903
4.333333333333334,-5.833333333333333,0.391779725280774
4.416666666666668,-5.833333333333333,0.4240138363297921
4.5,-5.833333333333333,0.46048708177634323
4.583333333333332,-5.833333333333333,0.49177748078449884
4.666666666666666,-5.833333333333333,0.45761813884239244
4.75,-5.833333333333333,0.46633945357304407
4.833333333333334,-5.833333333333333,0.42062253287800766
4.916666666666666,-5.833333333333333,0.4554591858969859
5.0,-5.833333333333333,0.45018742595682176
5.083333333333334,-5.833333333333333,0.4499243813870311
5.166666666666668,-5.833333333333333,0.4689624995427427
5.25,-5.833333333333333,0.5293263519617879
5.333333333333332,-5.833333333333333,0.5108452689413951
5.416666666666666,-5.833333333333333,0.5860885331635455
5.5,-5.833333333333333,0.5662205788934412
5.583333333333334,-5.833333333333333,0.5247622652063364
5.666666666666666,-5.833333333333333,0.49058498320370647
5.75,-5.833333333333333,0.44020471268086436
5.833333333333334,-5.833333333333333,0.4401640023363138
5.916666666666668,-5.833333333333333,0.463026436266392
-6.0,-5.75,0.10527320806947744
-5.916666666666667,-5.75,0.11487427766761227
-5.833333333333333,-5.75,0.16918717602047428
-5.75,-5.75,0.203983627126346
-5.666666666666667,-5.75,0.2241965550071702
-5.583333333333333,-5.75,0.2260324356548187
-5.5,-5.75,0.24100689113865933
-5.416666666666667,-5.75,0.25210479731319335
-5.333333333333333,-5.75,0.23792105037645928
-5.25,-5.75,0.3056476693205557
-5.166666666666667,-5.75,0.34864947731979484
-5.083333333333333,-5.75,0.40730258183445134
-5.0,-5.75,0.45613275123958663
-4.916666666666667,-5.75,0.5098290471158407
-4.833333333333333,-5.75,0.5468735478810071
-4.75,-5.75,0.5960841046361732
-4.666666666666667,-5.75,0.6108559594729238
-4.583333333333334,-5.75,0.5735495105023964
-4.5,-5.75,0.5606625708847128
-4.416666666666666,-5.75,0.5254420758819303
-4.333333333333333,-5.75,0.5288873096257248
-4.25,-5.75,0.46310388672789393
-4.166666666666666,-5.75,0.41919956680114223
-4.083333333333334,-5.75,0.36320991631272903
-4.0,-5.75,0.3433391965455847
-3.916666666666667,-5.75,0.2840353077258582
-3.8333333333333335,-5.75,0.23195308375735638
-3.75,-5.75,0.1551282810237502
-3.6666666666666665,-5.75,0.12041485472723552
-3.583333333333333,-5.75,0.12062602124580082
-3.5,-5.75,0.15017440897349635
-3.4166666666666665,-5.75,0.15800282149558975
-3.3333333333333335,-5.75,0.16902742535902948
-3.25,-5.75,0.2565116297998076
-3.166666666666667,-5.75,0.3091183302550637
-3.0833333333333335,-5.75,0.3583649877031778
-3.0,-5.75,0.3568937986494092
-2.916666666666667,-5.75,0.36503630970318346
-2.833333333333333,-5.75,0.3908395664156265
-2.75,-5.75,0.387186614901846
-2.6666666666666665,-5.75,0.3804273921693234
-2.5833333333333335,-5.75,0.36906951007543165
-2.5,-5.75,0.3795503688175889
-2.416666666666667,-5.75,0.3671301554987267
-2.333333333333333,-5.75,0.3715359460609613
-2.25,-5.75,0.36235145351156306
-2.166666666666667,-5.75,0.370697250052159
-2.083333333333333,-5.75,0.4038705305028287
-2.0,-5.75,0.423329356595484
-1.916666666666666,-5.75,0.4159778495794732
-1.833333333333334,-5.75,0.41475007572109557
-1.75,-5.75,0.4645244819997634
-1.666666666666667,-5.75,0.4526530041894335
-1.583333333333333,-5.75,0.44653294014506884
-1.5,-5.75,0.4451119100947631
-1.416666666666667,-5.75,0.40347101824237075
-1.333333333333333,-5.75,0.42226182034031934
-1.25,-5.75,0.3650909519025302
-1.166666666666666,-5.75,0.3503674909666182
-1.083333333333334,-5.75,0.33588263274494257
-1.0,-5.75,0.3396440856979476
-0.916666666666667,-5.75,0.30486928380905387
-0.833333333333333,-5.75,0.2776475309338288
-0.75,-5.75,0.2652397707729945
-0.666666666666667,-5.75,0.2790337435286646
-0.583333333333333,-5.75,0.2458006159269247
-0.5,-5.75,0.21118677328246335
-0.4166666666666661,-5.75,0.15505145308032886
-0.3333333333333339,-5.75,0.14267726287770272
-0.25,-5.75,0.10974740024219003
-0.16666666666666696,-5.75,0.072128747982098
-0.08333333333333304,-5.75,0.042962732034118385
0.0,-5.75,0.03941947795922128
0.08333333333333304,-5.75,0.07531119515252549
0.16666666666666607,-5.75,0.12489447259244264
0.25,-5.75,0.15250291922105788
0.3333333333333339,-5.75,0.2170678422156554
0.4166666666666661,-5.75,0.32432351475261645
0.5,-5.75,0.35595153387676765
0.5833333333333339,-5.75,0.394632142984108
0.666666666666667,-5.75,0.4232122093142353
0.75,-5.75,0.464464045959597
0.833333333333333,-5.75,0.5419262278461001
0.9166666666666661,-5.75,0.5891718302128808
1.0,-5.75,0.5935777524125984
1.083333333333334,-5.75,0.580658460881753
1.166666666666666,-5.75,0.5447430086920055
1.25,-5.75,0.5430508026948269
1.333333333333334,-5.75,0.5399676642261718
1.416666666666667,-5.75,0.509214669240517
1.5,-5.75,0.4915098858568344
1.583333333333333,-5.75,0.48625853497625454
1.666666666666666,-5.75,0.46965884357498017
1.75,-5.75,0.514884697561735
1.833333333333334,-5.75,0.46977873150425387
1.916666666666666,-5.75,0.4835052209201915
2.0,-5.75,0.47825908146267165
2.083333333333334,-5.75,0.48432095954532095
2.166666666666668,-5.75,0.5221242578275063
2.25,-5.75,0.5447204049089409
2.333333333333332,-5.75,0.5442885146729765
2.416666666666666,-5.75,0.5061651460255241
2.5,-5.75,0.5233169920446238
2.583333333333334,-5.75,0.470823622555595
2.666666666666666,-5.75,0.4352454849114472
2.75,-5.75,0.3796549253772779
2.833333333333334,-5.75,0.3245354320604499
2.916666666666668,-5.75,0.2719845072883796
3.0,-5.75,0.2628847593622648
3.083333333333332,-5.75,0.2412982338221382
3.166666666666666,-5.75,0.25420597212740415
3.25,-5.75,0.21599260617984098
3.333333333333334,-5.75,0.25448675375445157
3.416666666666666,-5.75,0.23685040895908663
3.5,-5.75,0.25042248646188725
3.583333333333334,-5.75,0.2624076080316777
3.666666666666668,-5.75,0.24987278377178368
3.75,-5.75,0.2803021258491898
3.833333333333332,-5.75,0.29902495167037985
3.916666666666666,-5.75,0.32477121918304647
4.0,-5.75,0.32774635262509916
4.083333333333334,-5.75,0.354299602852073
4.166666666666666,-5.75,0.384069070038551
4.25,-5.75,0.42788748339530497
4.333333333333334,-5.75,0.41757578500452625
4.416666666666668,-5.75,0.41917691203127094
4.5,-5.75,0.4144552197084704
4.583333333333332,-5.75,0.44241142944258394
4.666666666666666,-5.75,0.47292791554048413
4.75,-5.75,0.4664477513401887
4.833333333333334,-5.75,0.4403187695271239
4.916666666666666,-5.75,0.4266340877069374
5.0,-5.75,0.44518555671532517
5.083333333333334,-5.75,0.44475227958616675
5.166666666666668,-5.75,0.4338747081178847
5.25,-5.75,0.47549469028361474
5.333333333333332,-5.75,0.5058698861243976
5.416666666666666,-5.75,0.544098985240611
5.5,-5.75,0.5508141898561483
5.583333333333334,-5.75,0.5030177950544437
5.666666666666666,-5.75,0.4576693820303664
5.75,-5.75,0.42794290491114284
5.833333333333334,-5.75,0.42644186953428115
5.916666666666668,-5.75,0.43404395998588785
-6.0,-5.666666666666667,0.08937125279279158
-5.916666666666667,-5.666666666666667,0.14811446008781248
-5.833333333333333,-5.666666666666667,0.16148760829824987
-5.75,-5.666666666666667,0.18385074672675952
-5.666666666666667,-5.666666666666667,0.20169791875769782
-5.583333333333333,-5.666666666666667,0.19887741984429333
-5.5,-5.666666666666667,0.2377109894716407
-5.416666666666667,-5.666666666666667,0.26751592393216256
-5.333333333333333,-5.666666666666667,0.255565777942614
-5.25,-5.666666666666667,0.3211693311997523
-5.166666666666667,-5.666666666666667,0.3466000503856374
-5.083333333333333,-5.666666666666667,0.4411282812279589
-5.0,-5.666666666666667,0.47998201196948304
-4.916666666666667,-5.666666666666667,0.5373686430251357
-4.833333333333333,-5.666666666666667,0.576721478866542
-4.75,-5.666666666666667,0.6407852127973895
-4.666666666666667,-5.666666666666667,0.6239134788566478
-4.583333333333334,-5.666666666666667,0.5749160321080784
-4.5,-5.666666666666667,0.5492119321155418
-4.416666666666666,-5.666666666666667,0.507794310566228
-4.333333333333333,-5.666666666666667,0.5128909916029218
-4.25,-5.666666666666667,0.48382129226361154
-4.166666666666666,-5.666666666666667,0.44726258374106914
